"# Renewables.ninja Weather (hourly data, 1980-2019) - Somalia - ninja_weather_country_SO_merra-2_population_weighted.csv - Version: 1.3 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://renewables.ninja and https://doi.org/10.1175/JCLI-D-16-0758.1",,,,,,,,
"# Units: time in UTC, other columns are average weather variables, population weighted. precipitation in mm/hour (PRECTOTLAND in MERRA-2). temperature at 2 metres above ground in degrees C (T2M in MERRA-2). irradiance at ground level (_surface) and top of atmosphere (_toa) in W/m^2 (SWGDN and SWTDN in MERRA-2). snowfall in mm/hour (PRECSNOLAND in MERRA-2). snow_mass in kg/m^2 (SNOMAS in MERRA-2). cloud_cover as a fraction [0,1] (CLDTOT in MERRA-2). air_density at ground level in kg/m^3 (RHOA in MERRA-2).",,,,,,,,
time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2019-01-15 01:00,0,22.445,0,0,0,0,0.8339,1.1572
2019-01-15 02:00,0,22.222,0.0195,0.0917,0,0,0.8529,1.1587
2019-01-15 03:00,0,22.53,55.5048,144.01,0,0,0.8783,1.1599
2019-01-15 04:00,0,24.182,236.5873,469.3157,0,0,0.8917,1.1576
2019-01-15 05:00,0,26.214,438.2614,763.3783,0,0,0.8947,1.1531
2019-01-15 06:00,1.00E-04,28.268,613.5418,1003.3246,0,0,0.8886,1.1474
2019-01-15 07:00,0,30.132,736.1419,1172.7928,0,0,0.8586,1.1415
2019-01-15 08:00,0,31.607,808.4891,1260.1819,0,0,0.8496,1.1362
2019-01-15 09:00,0,32.667,830.5809,1259.621,0,0,0.8301,1.1316
2019-01-15 10:00,0,33.28,784.5382,1171.0404,0,0,0.7826,1.128
2019-01-15 11:00,0,33.359,659.0552,1000.5345,0,0,0.7429,1.1258
2019-01-15 12:00,0,32.877,471.0947,759.6533,0,0,0.7168,1.1255
2019-01-15 13:00,0,31.821,255.2908,464.8922,0,0,0.7079,1.127
2019-01-15 14:00,0,29.784,58.7515,144.2412,0,0,0.7028,1.1305
2019-01-15 15:00,0,27.642,0.1492,0.844,0,0,0.6813,1.1357
2019-01-15 16:00,0,26.74,0,0,0,0,0.6965,1.1405
2019-01-15 17:00,0,26.009,0,0,0,0,0.7406,1.1443
2019-01-15 18:00,0,25.379,0,0,0,0,0.7582,1.1472
2019-01-15 19:00,0,24.797,0,0,0,0,0.726,1.1494
2019-01-15 20:00,0,24.254,0,0,0,0,0.6465,1.1511
2019-01-15 21:00,0,23.728,0,0,0,0,0.514,1.1525
2019-01-15 22:00,0,23.258,0,0,0,0,0.3721,1.1536
2019-01-15 23:00,0,22.85,0,0,0,0,0.2555,1.1548
2019-01-16 00:00,0,22.501,0,0,0,0,0.2299,1.1563
2019-01-16 01:00,1.00E-04,22.18,0,0,0,0,0.2206,1.1578
2019-01-16 02:00,3.00E-04,21.887,0.0201,0.097,0,0,0.2164,1.1594
2019-01-16 03:00,3.00E-04,22.268,67.9651,144.4457,0,0,0.2111,1.1604
2019-01-16 04:00,1.00E-04,24.252,288.0647,470.1318,0,0,0.1896,1.1573
2019-01-16 05:00,0,26.546,524.6626,764.5004,0,0,0.1842,1.1521
2019-01-16 06:00,0,28.892,727.5233,1004.7471,0,0,0.1884,1.1456
2019-01-16 07:00,0,31.069,876.3786,1174.3737,0,0,0.1926,1.1387
2019-01-16 08:00,0,32.759,957.3303,1261.8593,0,0,0.1911,1.1326
2019-01-16 09:00,1.00E-04,33.883,962.3838,1261.2774,0,0,0.1856,1.1275
2019-01-16 10:00,1.00E-04,34.432,886.3606,1172.6127,0,0,0.1879,1.1237
2019-01-16 11:00,1.00E-04,34.397,734.5295,1001.9392,0,0,0.2029,1.1215
2019-01-16 12:00,1.00E-04,33.777,521.7973,760.7997,0,0,0.2324,1.1212
2019-01-16 13:00,0,32.559,280.574,465.7104,0,0,0.2726,1.1229
2019-01-16 14:00,0,30.473,64.6744,144.6288,0,0,0.3128,1.1268
2019-01-16 15:00,0,28.251,0.1838,0.8484,0,0,0.3392,1.1324
2019-01-16 16:00,0,27.242,0,0,0,0,0.3389,1.1376
2019-01-16 17:00,0,26.449,0,0,0,0,0.3215,1.1417
2019-01-16 18:00,0,25.757,0,0,0,0,0.286,1.1448
2019-01-16 19:00,0,25.128,0,0,0,0,0.2418,1.1473
2019-01-16 20:00,0,24.545,0,0,0,0,0.2038,1.1493
2019-01-16 21:00,0,23.993,0,0,0,0,0.1763,1.1508
2019-01-16 22:00,0,23.49,0,0,0,0,0.1627,1.1521
2019-01-16 23:00,1.00E-04,23.082,0,0,0,0,0.2077,1.1535
2019-01-17 00:00,4.00E-04,22.775,0,0,0,0,0.2818,1.1549
2019-01-17 01:00,7.00E-04,22.511,0,0,0,0,0.3402,1.1564
2019-01-17 02:00,0.001,22.276,0.0217,0.1026,0,0,0.4026,1.1578
2019-01-17 03:00,0.0011,22.612,62.8611,144.8862,0,0,0.4509,1.1588
2019-01-17 04:00,6.00E-04,24.383,276.4362,470.9484,0,0,0.4272,1.1562
2019-01-17 05:00,1.00E-04,26.569,524.6692,765.6975,0,0,0.4746,1.1513
2019-01-17 06:00,0,28.855,730.0449,1006.1341,0,0,0.5508,1.1447
2019-01-17 07:00,0,30.997,875.5336,1176.0025,0,0,0.6133,1.1376
2019-01-17 08:00,0,32.666,950.4033,1263.6299,0,0,0.636,1.1313
2019-01-17 09:00,0,33.776,944.4599,1262.993,0,0,0.6206,1.1263
2019-01-17 10:00,0,34.319,854.9572,1174.2157,0,0,0.5956,1.1226
2019-01-17 11:00,0,34.296,702.9283,1003.3298,0,0,0.5037,1.1206
2019-01-17 12:00,0,33.716,501.0785,761.9715,0,0,0.4239,1.1203
2019-01-17 13:00,0,32.53,268.8014,466.5395,0,0,0.3862,1.1222
2019-01-17 14:00,0,30.264,62.8258,145.0253,0,0,0.3474,1.1264
2019-01-17 15:00,0,27.831,0.1878,0.8529,0,0,0.3282,1.1326
2019-01-17 16:00,0,26.764,0,0,0,0,0.3098,1.1383
2019-01-17 17:00,0,25.925,0,0,0,0,0.3087,1.1429
2019-01-17 18:00,0,25.207,0,0,0,0,0.3252,1.1463
2019-01-17 19:00,0,24.557,0,0,0,0,0.3777,1.1489
2019-01-17 20:00,0,23.978,0,0,0,0,0.4246,1.1509
2019-01-17 21:00,0,23.444,0,0,0,0,0.4878,1.1524
2019-01-17 22:00,0,22.984,0,0,0,0,0.5668,1.1535
2019-01-17 23:00,1.00E-04,22.616,0,0,0,0,0.6456,1.1546
2019-01-18 00:00,2.00E-04,22.313,0,0,0,0,0.7079,1.156
2019-01-18 01:00,3.00E-04,22.046,0,0,0,0,0.7339,1.1575
2019-01-18 02:00,6.00E-04,21.778,0.0227,0.1086,0,0,0.7306,1.159
2019-01-18 03:00,9.00E-04,22.14,65.0608,145.3437,0,0,0.7116,1.1602
2019-01-18 04:00,6.00E-04,24.013,283.973,471.8046,0,0,0.6398,1.1575
2019-01-18 05:00,0,26.264,533.4347,766.8792,0,0,0.641,1.1525
2019-01-18 06:00,0,28.638,742.1864,1007.6337,0,0,0.6771,1.1459
2019-01-18 07:00,0,30.839,893.3637,1177.6747,0,0,0.717,1.1387
2019-01-18 08:00,0,32.487,962.7517,1265.397,0,0,0.7375,1.1327
2019-01-18 09:00,0,33.545,924.9056,1264.8131,0,0,0.7442,1.1279
2019-01-18 10:00,0,33.989,811.5906,1175.8799,0,0,0.7525,1.1245
2019-01-18 11:00,0,33.859,660.9504,1004.8586,0,0,0.7733,1.1226
2019-01-18 12:00,0,33.269,483.3583,763.1568,0,0,0.7893,1.1225
2019-01-18 13:00,0,32.163,270.8147,467.4059,0,0,0.7889,1.1242
2019-01-18 14:00,0,30.074,66.5807,145.4297,0,0,0.7742,1.1281
2019-01-18 15:00,0,27.637,0.2217,0.8575,0,0,0.7722,1.1339
2019-01-18 16:00,0,26.602,0,0,0,0,0.7674,1.1395
2019-01-18 17:00,0,25.786,0,0,0,0,0.7654,1.144
2019-01-18 18:00,0,25.083,0,0,0,0,0.7839,1.1472
2019-01-18 19:00,0,24.483,0,0,0,0,0.7946,1.1495
2019-01-18 20:00,0,23.964,0,0,0,0,0.7951,1.1512
2019-01-18 21:00,0,23.49,0,0,0,0,0.751,1.1527
2019-01-18 22:00,2.00E-04,23.035,0,0,0,0,0.7154,1.1541
2019-01-18 23:00,9.00E-04,22.632,0,0,0,0,0.6849,1.1555
2019-01-19 00:00,0.0017,22.302,0,0,0,0,0.6624,1.1571
2019-01-19 01:00,0.0026,22.046,0,0,0,0,0.6566,1.1588
2019-01-19 02:00,0.0028,21.831,0.0233,0.1152,0,0,0.6695,1.1603
2019-01-19 03:00,0.0025,22.151,55.2708,145.8158,0,0,0.6859,1.1613
2019-01-19 04:00,8.00E-04,23.826,239.1986,472.6751,0,0,0.6294,1.159
2019-01-19 05:00,0,25.876,453.5999,768.0675,0,0,0.6062,1.1546
2019-01-19 06:00,0,27.994,635.2397,1009.1448,0,0,0.5843,1.1488
2019-01-19 07:00,0,29.924,775.4751,1179.351,0,0,0.5649,1.1424
2019-01-19 08:00,0,31.452,859.0701,1267.1633,0,0,0.5442,1.1365
2019-01-19 09:00,0,32.548,880.2896,1266.6035,0,0,0.5181,1.1315
2019-01-19 10:00,0,33.215,833.6706,1177.5767,0,0,0.4549,1.1274
2019-01-19 11:00,0,33.37,702.6999,1006.325,0,0,0.4102,1.1249
2019-01-19 12:00,0,32.966,507.8305,764.4006,0,0,0.3772,1.1242
2019-01-19 13:00,0,31.943,277.2368,468.2731,0,0,0.3783,1.1257
2019-01-19 14:00,0,29.909,66.1965,145.8528,0,0,0.4012,1.1295
2019-01-19 15:00,0,27.559,0.2123,0.8624,0,0,0.434,1.1353
2019-01-19 16:00,0,26.585,0,0,0,0,0.4503,1.1409
2019-01-19 17:00,0,25.796,0,0,0,0,0.4614,1.1453
2019-01-19 18:00,0,25.108,0,0,0,0,0.4617,1.1485
2019-01-19 19:00,0,24.47,0,0,0,0,0.4874,1.1508
2019-01-19 20:00,0,23.883,0,0,0,0,0.5188,1.1526
2019-01-19 21:00,0,23.316,0,0,0,0,0.5095,1.1542
2019-01-19 22:00,0,22.767,0,0,0,0,0.4507,1.1557
2019-01-19 23:00,0,22.264,0,0,0,0,0.4056,1.1571
2019-01-20 00:00,2.00E-04,21.819,0,0,0,0,0.3687,1.1589
2019-01-20 01:00,8.00E-04,21.449,0,0,0,0,0.3502,1.1608
2019-01-20 02:00,0.0013,21.127,0.0269,0.1221,0,0,0.3334,1.1626
2019-01-20 03:00,0.0011,21.543,71.8702,146.297,0,0,0.322,1.1638
2019-01-20 04:00,1.00E-04,23.774,304.5022,473.5746,0,0,0.3125,1.1599
2019-01-20 05:00,0,26.439,549.868,769.3526,0,0,0.3169,1.1534
2019-01-20 06:00,0,29.012,756.9577,1010.6769,0,0,0.3179,1.146
2019-01-20 07:00,0,31.128,904.0181,1181.0581,0,0,0.326,1.1393
2019-01-20 08:00,0,32.687,979.2314,1269.0342,0,0,0.3838,1.1336
2019-01-20 09:00,0,33.725,975.7222,1268.3753,0,0,0.4977,1.1289
2019-01-20 10:00,0,34.244,882.917,1179.3716,0,0,0.5568,1.1253
2019-01-20 11:00,0,34.215,726.5606,1007.8717,0,0,0.5856,1.1233
2019-01-20 12:00,0,33.634,522.2794,765.6245,0,0,0.5452,1.123
2019-01-20 13:00,0,32.464,287.5552,469.1671,0,0,0.4941,1.1248
2019-01-20 14:00,0,30.348,69.8832,146.2793,0,0,0.4839,1.1287
2019-01-20 15:00,0,27.827,0.2261,0.8675,0,0,0.4842,1.1347
2019-01-20 16:00,0,26.767,0,0,0,0,0.467,1.1404
2019-01-20 17:00,0,25.929,0,0,0,0,0.4439,1.1449
2019-01-20 18:00,0,25.194,0,0,0,0,0.4553,1.1482
2019-01-20 19:00,0,24.523,0,0,0,0,0.4909,1.1506
2019-01-20 20:00,0,23.913,0,0,0,0,0.5478,1.1526
2019-01-20 21:00,0,23.343,0,0,0,0,0.5762,1.1541
2019-01-20 22:00,0,22.828,0,0,0,0,0.5647,1.1556
2019-01-20 23:00,0,22.38,0,0,0,0,0.5184,1.1571
2019-01-21 00:00,0,21.993,0,0,0,0,0.4892,1.159
2019-01-21 01:00,0,21.676,0,0,0,0,0.4858,1.161
2019-01-21 02:00,0,21.43,0.027,0.1297,0,0,0.5124,1.1629
2019-01-21 03:00,0,21.779,66.6587,146.8012,0,0,0.5495,1.164
2019-01-21 04:00,0,23.728,289.3403,474.4767,0,0,0.4972,1.1606
2019-01-21 05:00,0,26.132,543.2885,770.5792,0,0,0.4405,1.1549
2019-01-21 06:00,0,28.551,756.575,1012.247,0,0,0.4121,1.148
2019-01-21 07:00,0,30.746,908.971,1182.824,0,0,0.4035,1.1407
2019-01-21 08:00,0,32.479,987.5526,1270.9006,0,0,0.4273,1.1342
2019-01-21 09:00,0,33.641,987.1621,1270.3054,0,0,0.5046,1.129
2019-01-21 10:00,0,34.243,907.2414,1181.1115,0,0,0.5806,1.1251
2019-01-21 11:00,0,34.276,754.955,1009.4157,0,0,0.6296,1.1229
2019-01-21 12:00,0,33.719,543.9412,766.9159,0,0,0.653,1.1227
2019-01-21 13:00,0,32.522,298.3095,470.075,0,0,0.6898,1.1246
2019-01-21 14:00,0,30.311,71.8535,146.722,0,0,0.7371,1.1286
2019-01-21 15:00,0,27.654,0.2311,0.8727,0,0,0.7552,1.1346
2019-01-21 16:00,0,26.627,0,0,0,0,0.7555,1.1402
2019-01-21 17:00,0,25.861,0,0,0,0,0.7366,1.1447
2019-01-21 18:00,0,25.183,0,0,0,0,0.6956,1.148
2019-01-21 19:00,0,24.575,0,0,0,0,0.638,1.1503
2019-01-21 20:00,0,24.025,0,0,0,0,0.5453,1.1522
2019-01-21 21:00,0,23.511,0,0,0,0,0.4542,1.1536
2019-01-21 22:00,0,23.033,0,0,0,0,0.4112,1.1549
2019-01-21 23:00,0,22.598,0,0,0,0,0.4265,1.1563
2019-01-22 00:00,0,22.208,0,0,0,0,0.4395,1.1579
2019-01-22 01:00,0,21.866,0,0,0,0,0.4462,1.1595
2019-01-22 02:00,0,21.557,0.0273,0.1378,0,0,0.5225,1.1612
2019-01-22 03:00,0,21.848,67.573,147.3061,0,0,0.598,1.1624
2019-01-22 04:00,0,23.858,292.7596,475.4117,0,0,0.6428,1.1588
2019-01-22 05:00,0,26.341,542.1051,771.8967,0,0,0.6528,1.1526
2019-01-22 06:00,0,28.834,751.7115,1013.7603,0,0,0.6941,1.1453
2019-01-22 07:00,0,31.026,900.897,1184.6515,0,0,0.7882,1.1381
2019-01-22 08:00,0,32.677,976.9082,1272.793,0,0,0.8799,1.1318
2019-01-22 09:00,0,33.783,977.564,1272.1791,0,0,0.9308,1.1268
2019-01-22 10:00,0,34.315,897.0402,1182.8882,0,0,0.9307,1.1234
2019-01-22 11:00,0,34.238,745.2061,1011.01,0,0,0.9207,1.1218
2019-01-22 12:00,0,33.529,524.0639,768.1799,0,0,0.9198,1.1221
2019-01-22 13:00,0,32.191,277.4669,470.999,0,0,0.9179,1.1246
2019-01-22 14:00,0,30.034,66.9045,147.1739,0,0,0.9146,1.1292
2019-01-22 15:00,0,27.643,0.2237,0.8781,0,0,0.9,1.1354
2019-01-22 16:00,0,26.646,0,0,0,0,0.8558,1.1409
2019-01-22 17:00,0,25.858,0,0,0,0,0.7955,1.1453
2019-01-22 18:00,0,25.157,0,0,0,0,0.7568,1.1486
2019-01-22 19:00,0,24.507,0,0,0,0,0.7008,1.151
2019-01-22 20:00,0,23.924,0,0,0,0,0.6248,1.1528
2019-01-22 21:00,0,23.392,0,0,0,0,0.5563,1.1541
2019-01-22 22:00,0,22.918,0,0,0,0,0.549,1.1551
2019-01-22 23:00,0,22.511,0,0,0,0,0.5968,1.1562
2019-01-23 00:00,0,22.189,0,0,0,0,0.6922,1.1575
2019-01-23 01:00,0,21.929,0,0,0,0,0.751,1.159
2019-01-23 02:00,0,21.707,0.0307,0.1464,0,0,0.7877,1.1606
2019-01-23 03:00,0,22.061,57.1818,147.8295,0,0,0.797,1.1616
2019-01-23 04:00,0,23.927,250.6113,476.3568,0,0,0.7685,1.1582
2019-01-23 05:00,0,26.128,480.1079,773.2086,0,0,0.7416,1.153
2019-01-23 06:00,0,28.367,688.6763,1015.3689,0,0,0.7172,1.1467
2019-01-23 07:00,0,30.471,849.7826,1186.4475,0,0,0.6848,1.1398
2019-01-23 08:00,0,32.119,938.913,1274.7191,0,0,0.676,1.1338
2019-01-23 09:00,0,33.247,949.7272,1274.1135,0,0,0.6988,1.1288
2019-01-23 10:00,0,33.824,873.632,1184.756,0,0,0.7642,1.1254
2019-01-23 11:00,0,33.822,720.0642,1012.6286,0,0,0.7967,1.1235
2019-01-23 12:00,0,33.253,513.4877,769.5046,0,0,0.8032,1.1236
2019-01-23 13:00,0,32.072,274.9154,471.9542,0,0,0.8134,1.1256
2019-01-23 14:00,0,30.004,64.4364,147.6284,0,0,0.7912,1.1297
2019-01-23 15:00,0,27.652,0.217,0.8837,0,0,0.7691,1.1354
2019-01-23 16:00,0,26.623,0,0,0,0,0.7504,1.1407
2019-01-23 17:00,0,25.84,0,0,0,0,0.7378,1.145
2019-01-23 18:00,0,25.159,0,0,0,0,0.7645,1.1485
2019-01-23 19:00,0,24.52,0,0,0,0,0.7827,1.1513
2019-01-23 20:00,0,23.933,0,0,0,0,0.8055,1.1534
2019-01-23 21:00,0,23.403,0,0,0,0,0.8019,1.1549
2019-01-23 22:00,0,22.937,0,0,0,0,0.755,1.1561
2019-01-23 23:00,0,22.538,0,0,0,0,0.6865,1.1572
2019-01-24 00:00,0,22.225,0,0,0,0,0.6487,1.1584
2019-01-24 01:00,0,21.978,0,0,0,0,0.6474,1.1598
2019-01-24 02:00,0,21.766,0.0336,0.1556,0,0,0.6651,1.1613
2019-01-24 03:00,0,22.107,66.9216,148.3499,0,0,0.6826,1.1623
2019-01-24 04:00,0,23.996,294.679,477.3187,0,0,0.6658,1.1591
2019-01-24 05:00,0,26.375,548.2822,774.5381,0,0,0.6672,1.1535
2019-01-24 06:00,0,28.899,759.9415,1017,0,0,0.6652,1.1462
2019-01-24 07:00,0,31.218,911.3447,1188.3194,0,0,0.6563,1.1385
2019-01-24 08:00,0,32.949,990.0358,1276.6622,0,0,0.6354,1.1321
2019-01-24 09:00,0,34.108,993.6596,1275.989,0,0,0.5898,1.127
2019-01-24 10:00,0,34.706,914.3512,1186.5685,0,0,0.5425,1.1232
2019-01-24 11:00,0,34.747,762.4582,1014.2531,0,0,0.514,1.1209
2019-01-24 12:00,0,34.209,546.1362,770.8358,0,0,0.5221,1.1205
2019-01-24 13:00,0,33.053,299.7444,472.8956,0,0,0.568,1.1221
2019-01-24 14:00,0,30.761,71.5518,148.0937,0,0,0.6599,1.1261
2019-01-24 15:00,0,28.128,0.2262,0.8895,0,0,0.7388,1.132
2019-01-24 16:00,0,27.027,0,0,0,0,0.7606,1.1378
2019-01-24 17:00,0,26.184,0,0,0,0,0.7204,1.1424
2019-01-24 18:00,0,25.44,0,0,0,0,0.6478,1.1459
2019-01-24 19:00,0,24.77,0,0,0,0,0.5843,1.1486
2019-01-24 20:00,0,24.156,0,0,0,0,0.5834,1.1507
2019-01-24 21:00,0,23.582,0,0,0,0,0.6632,1.1522
2019-01-24 22:00,0,23.074,0,0,0,0,0.7505,1.1536
2019-01-24 23:00,0,22.635,0,0,0,0,0.8196,1.155
2019-01-25 00:00,0,22.272,0,0,0,0,0.8522,1.1567
2019-01-25 01:00,0,21.98,0,0,0,0,0.8516,1.1585
2019-01-25 02:00,0,21.746,0.0349,0.1654,0,0,0.8591,1.1602
2019-01-25 03:00,0,22.09,64.7902,148.8978,0,0,0.8658,1.1614
2019-01-25 04:00,0,24.005,278.4981,478.2855,0,0,0.8488,1.1583
2019-01-25 05:00,0,26.375,527.8209,775.8659,0,0,0.84,1.1529
2019-01-25 06:00,0,28.799,741.7666,1018.6616,0,0,0.8482,1.1462
2019-01-25 07:00,0,31.041,897.4239,1190.1557,0,0,0.857,1.1391
2019-01-25 08:00,0,32.796,974.7369,1278.6487,0,0,0.8552,1.1325
2019-01-25 09:00,0,33.98,970.4614,1278.0391,0,0,0.84,1.1271
2019-01-25 10:00,0,34.653,902.0285,1188.3897,0,0,0.831,1.1228
2019-01-25 11:00,0,34.77,752.1016,1015.8854,0,0,0.836,1.1202
2019-01-25 12:00,0,34.261,539.9538,772.1595,0,0,0.8493,1.1198
2019-01-25 13:00,0,33.053,293.7767,473.8927,0,0,0.8768,1.1217
2019-01-25 14:00,0,30.878,69.4377,148.5736,0,0,0.9026,1.1262
2019-01-25 15:00,0,28.252,0.2294,0.8954,0,0,0.8949,1.1327
2019-01-25 16:00,0,27.132,0,0,0,0,0.848,1.1387
2019-01-25 17:00,0,26.292,0,0,0,0,0.8208,1.1434
2019-01-25 18:00,0,25.578,0,0,0,0,0.7892,1.1469
2019-01-25 19:00,0,24.957,0,0,0,0,0.7294,1.1496
2019-01-25 20:00,0,24.41,0,0,0,0,0.6344,1.1516
2019-01-25 21:00,0,23.918,0,0,0,0,0.5126,1.153
2019-01-25 22:00,0,23.495,0,0,0,0,0.4433,1.1542
2019-01-25 23:00,0,23.163,0,0,0,0,0.4406,1.1552
2019-01-26 00:00,0,22.917,0,0,0,0,0.4505,1.1565
2019-01-26 01:00,0,22.739,0,0,0,0,0.4626,1.1578
2019-01-26 02:00,0,22.596,0.035,0.1759,0,0,0.5088,1.1591
2019-01-26 03:00,0,22.906,63.198,149.4437,0,0,0.6266,1.1599
2019-01-26 04:00,0,24.525,279.1366,479.2728,0,0,0.6907,1.1576
2019-01-26 05:00,0,26.584,527.9249,777.2148,0,0,0.6994,1.1533
2019-01-26 06:00,0,28.715,747.7271,1020.3073,0,0,0.682,1.1474
2019-01-26 07:00,0,30.651,896.6523,1192.0057,0,0,0.6963,1.1411
2019-01-26 08:00,0,32.175,973.1051,1280.6019,0,0,0.7428,1.1354
2019-01-26 09:00,0,33.181,949.3244,1280.0667,0,0,0.7788,1.1307
2019-01-26 10:00,0,33.683,855.3969,1190.3068,0,0,0.8011,1.1274
2019-01-26 11:00,0,33.667,704.1616,1017.5709,0,0,0.821,1.1256
2019-01-26 12:00,0,33.109,500.1957,773.5219,0,0,0.8276,1.1255
2019-01-26 13:00,0,31.955,265.1594,474.8547,0,0,0.8324,1.1272
2019-01-26 14:00,0,30.153,59.5233,149.0558,0,0,0.8389,1.1309
2019-01-26 15:00,0,28.24,0.1948,0.9016,0,0,0.8536,1.1361
2019-01-26 16:00,0,27.248,0,0,0,0,0.8623,1.141
2019-01-26 17:00,0,26.435,0,0,0,0,0.8552,1.1451
2019-01-26 18:00,0,25.707,0,0,0,0,0.8423,1.1484
2019-01-26 19:00,0,25.057,0,0,0,0,0.8347,1.151
2019-01-26 20:00,0,24.472,0,0,0,0,0.8199,1.1529
2019-01-26 21:00,0,23.939,0,0,0,0,0.8214,1.1542
2019-01-26 22:00,0,23.479,0,0,0,0,0.8294,1.1553
2019-01-26 23:00,0,23.094,0,0,0,0,0.8246,1.1563
2019-01-27 00:00,0,22.781,0,0,0,0,0.8004,1.1575
2019-01-27 01:00,0,22.522,0,0,0,0,0.768,1.1589
2019-01-27 02:00,0,22.302,0.0402,0.187,0,0,0.7738,1.1604
2019-01-27 03:00,0,22.613,68.9001,150.0083,0,0,0.8118,1.1613
2019-01-27 04:00,0,24.413,296.6381,480.2704,0,0,0.8418,1.1584
2019-01-27 05:00,0,26.572,542.0879,778.5973,0,0,0.8648,1.1536
2019-01-27 06:00,0,28.764,751.2398,1021.9654,0,0,0.879,1.1475
2019-01-27 07:00,0,30.778,902.7565,1193.9057,0,0,0.9035,1.1407
2019-01-27 08:00,0,32.374,979.6644,1282.6235,0,0,0.9261,1.1344
2019-01-27 09:00,0,33.446,977.8842,1282.0603,0,0,0.9329,1.1292
2019-01-27 10:00,0,33.995,897.9095,1192.178,0,0,0.9333,1.1253
2019-01-27 11:00,0,34.019,747.1246,1019.2193,0,0,0.9296,1.1228
2019-01-27 12:00,0,33.506,537.9781,774.9005,0,0,0.9184,1.1222
2019-01-27 13:00,0,32.407,294.4977,475.8654,0,0,0.8902,1.1237
2019-01-27 14:00,0,30.59,68.7741,149.5589,0,0,0.8336,1.1275
2019-01-27 15:00,0,28.445,0.1949,0.9079,0,0,0.7671,1.1333
2019-01-27 16:00,0,27.349,0,0,0,0,0.687,1.139
2019-01-27 17:00,0,26.501,0,0,0,0,0.6063,1.1437
2019-01-27 18:00,0,25.795,0,0,0,0,0.544,1.1473
2019-01-27 19:00,0,25.168,0,0,0,0,0.5096,1.1501
2019-01-27 20:00,0,24.612,0,0,0,0,0.4949,1.1522
2019-01-27 21:00,0,24.095,0,0,0,0,0.5012,1.1539
2019-01-27 22:00,0,23.595,0,0,0,0,0.4746,1.1553
2019-01-27 23:00,0,23.133,0,0,0,0,0.405,1.1568
2019-01-28 00:00,0,22.719,0,0,0,0,0.3472,1.1584
2019-01-28 01:00,0,22.36,0,0,0,0,0.3121,1.1602
2019-01-28 02:00,0,22.032,0.0418,0.1988,0,0,0.2895,1.162
2019-01-28 03:00,0,22.234,71.8813,150.5768,0,0,0.2578,1.1634
2019-01-28 04:00,0,24.038,306.9466,481.2874,0,0,0.2161,1.1605
2019-01-28 05:00,0,26.304,555.5153,779.9713,0,0,0.1578,1.1553
2019-01-28 06:00,0,28.547,767.5814,1023.7482,0,0,0.1117,1.1489
2019-01-28 07:00,0,30.505,921.6864,1195.806,0,0,0.0892,1.1424
2019-01-28 08:00,0,32.038,1002.4392,1284.649,0,0,0.0825,1.1363
2019-01-28 09:00,0,33.109,1002.1491,1284.0499,0,0,0.091,1.1311
2019-01-28 10:00,0,33.67,921.8552,1194.0971,0,0,0.1014,1.1271
2019-01-28 11:00,0,33.649,767.8029,1020.9154,0,0,0.1044,1.125
2019-01-28 12:00,0,33.018,556.1435,776.283,0,0,0.1006,1.125
2019-01-28 13:00,0,31.751,306.9579,476.8761,0,0,0.1002,1.1272
2019-01-28 14:00,0,29.8,74.3641,150.0601,0,0,0.1089,1.1314
2019-01-28 15:00,0,27.582,0.232,0.9144,0,0,0.1171,1.137
2019-01-28 16:00,0,26.564,0,0,0,0,0.1201,1.1422
2019-01-28 17:00,0,25.782,0,0,0,0,0.1195,1.1462
2019-01-28 18:00,0,25.095,0,0,0,0,0.1666,1.1495
2019-01-28 19:00,0,24.46,0,0,0,0,0.2886,1.152
2019-01-28 20:00,0,23.881,0,0,0,0,0.4308,1.1539
2019-01-28 21:00,0,23.354,0,0,0,0,0.5007,1.1553
2019-01-28 22:00,0,22.885,0,0,0,0,0.4908,1.1565
2019-01-28 23:00,0,22.501,0,0,0,0,0.4171,1.1579
2019-01-29 00:00,0,22.198,0,0,0,0,0.3226,1.1594
2019-01-29 01:00,0,21.944,0,0,0,0,0.2493,1.1611
2019-01-29 02:00,0,21.718,0.0406,0.2114,0,0,0.1899,1.1629
2019-01-29 03:00,0,22.058,69.5676,151.1525,0,0,0.1447,1.164
2019-01-29 04:00,0,23.914,300.4591,482.3046,0,0,0.0544,1.1611
2019-01-29 05:00,0,26.148,554.1761,781.3697,0,0,0.0414,1.1561
2019-01-29 06:00,0,28.421,767.9437,1025.4228,0,0,0.0462,1.1499
2019-01-29 07:00,0,30.426,920.9733,1197.7512,0,0,0.0582,1.1434
2019-01-29 08:00,0,32.016,1001.2115,1286.6367,0,0,0.0717,1.1373
2019-01-29 09:00,0,33.174,1000.8362,1286.0887,0,0,0.0763,1.1319
2019-01-29 10:00,0,33.853,921.8717,1195.9808,0,0,0.0744,1.1276
2019-01-29 11:00,0,33.981,770.1594,1022.603,0,0,0.0703,1.125
